,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Airport ID_x,Name_x,City,Country_x,IATA_x,ICAO_x,source_latitude,source_longitude,Altitude_x,TimeZone_x,DST_x,Tz Database Time Zone_x,Continent,Airport ID_y,Name_y,Destination City,Country_y,IATA_y,ICAO_y,destination_latitude,destination_longitude,Altitude_y,TimeZone_y,DST_y,Tz Database Time Zone_y,Destination Continent
9114,LX,4559,TLV,1590,GVA,1665,Y,0.0,738,1590.0,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135.0,2,E,Asia/Jerusalem,Asia,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe
9118,QF,4089,DXB,2188,GVA,1665,Y,0.0,77L 77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe
9121,UA,5209,JFK,3797,GVA,1665,Y,0.0,333,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe
9200,LX,4559,EWR,3494,GVA,1665,Y,0.0,763,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe
9212,LX,4559,IAD,3714,GVA,1665,Y,0.0,763,3714.0,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,North America,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe
9251,LX,4559,RMF,4197,ZRH,1678,Y,0.0,320,4197.0,Marsa Alam International Airport,Marsa Alam,Egypt,RMF,HEMA,25.5571003,34.58369827,251.0,2,U,Africa/Cairo,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9260,UA,5209,ORD,3830,ZRH,1678,Y,0.0,333,3830.0,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,672.0,-6,A,America/Chicago,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9267,LH,3320,NBO,4059,ZRH,1678,Y,0.0,333,4059.0,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.319239974,36.92779922,5330.0,3,N,Africa/Nairobi,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9269,UA,5209,NBO,4059,ZRH,1678,Y,0.0,333,4059.0,Jomo Kenyatta International Airport,Nairobi,Kenya,NBO,HKJK,-1.319239974,36.92779922,5330.0,3,N,Africa/Nairobi,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9297,LX,4559,TPA,3646,ZRH,1678,Y,0.0,333,3646.0,Tampa International Airport,Tampa,United States,TPA,KTPA,27.97550011,-82.53320313,26.0,-5,A,America/New_York,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9314,UA,5209,LAX,3484,ZRH,1678,Y,0.0,343,3484.0,Los Angeles International Airport,Los Angeles,United States,LAX,KLAX,33.94250107,-118.4079971,125.0,-8,A,America/Los_Angeles,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9316,MS,2143,CAI,1128,ZRH,1678,Y,0.0,333 343,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9321,QF,4089,DXB,2188,ZRH,1678,Y,0.0,388 77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9326,UA,5209,JFK,3797,ZRH,1678,Y,0.0,333,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9329,UA,5209,MIA,3576,ZRH,1678,Y,0.0,333,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9330,LX,4559,PUJ,1760,ZRH,1678,Y,0.0,333,1760.0,Punta Cana International Airport,Punta Cana,Dominican Republic,PUJ,MDPC,18.56739998,-68.36340332,47.0,-4,U,America/Santo_Domingo,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9331,LX,4559,HAV,1909,ZRH,1678,Y,0.0,333,1909.0,José Martí International Airport,Havana,Cuba,HAV,MUHA,22.98920059,-82.40910339,210.0,-5,U,America/Havana,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9332,AI,218,DEL,3093,ZRH,1678,Y,0.0,333,3093.0,Indira Gandhi International Airport,Delhi,India,DEL,VIDP,28.5665,77.103104,777.0,5.5,N,Asia/Calcutta,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9335,LX,4559,AYT,1688,ZRH,1678,Y,0.0,320,1688.0,Antalya International Airport,Antalya,Turkey,AYT,LTAI,36.898701,30.800501,177.0,3,E,Europe/Istanbul,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9338,LX,4559,HRG,1130,ZRH,1678,Y,0.0,320,1130.0,Hurghada International Airport,Hurghada,Egypt,HRG,HEGN,27.17830086,33.79940033,52.0,2,U,Africa/Cairo,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9393,LX,4559,RAK,1075,ZRH,1678,Y,0.0,320,1075.0,Menara Airport,Marrakech,Morocco,RAK,GMMX,31.60689926,-8.036299706,1545.0,0,N,Africa/Casablanca,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9415,NH,324,NRT,2279,ZRH,1678,Y,0.0,343,2279.0,Narita International Airport,Tokyo,Japan,NRT,RJAA,35.76470184,140.3860016,141.0,9,U,Asia/Tokyo,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9418,SA,4305,JNB,813,ZRH,1678,Y,0.0,343 333,813.0,OR Tambo International Airport,Johannesburg,South Africa,JNB,FAOR,-26.1392,28.246,5558.0,2,U,Africa/Johannesburg,Africa,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9419,AI,218,BOM,2997,ZRH,1678,Y,0.0,333,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9428,US,5265,IST,1701,ZRH,1678,Y,0.0,738 321,13696.0,Istanbul Airport,Istanbul,Turkey,IST,LTFM,41.275278,28.751944,325.0,3,E,\N,Asia,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9432,UA,5209,BOS,3448,ZRH,1678,Y,0.0,333,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9440,LX,4559,YYZ,193,ZRH,1678,Y,0.0,333,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9446,LX,4559,IAD,3714,ZRH,1678,Y,0.0,763 764,3714.0,Washington Dulles International Airport,Washington,United States,IAD,KIAD,38.94449997,-77.45580292,312.0,-5,A,America/New_York,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9450,UA,5209,SFO,3469,ZRH,1678,Y,0.0,343,3469.0,San Francisco International Airport,San Francisco,United States,SFO,KSFO,37.61899948,-122.375,13.0,-8,A,America/Los_Angeles,North America,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe
9487,LX,4559,GVA,1665,TLV,1590,Y,0.0,738,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe,1590.0,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135.0,2,E,Asia/Jerusalem,Asia
9496,IB,2822,BCN,1218,TLV,1590,Y,0.0,763 320 744 739,1218.0,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,12.0,1,E,Europe/Madrid,Europe,1590.0,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135.0,2,E,Asia/Jerusalem,Asia
9551,IG,3463,MXP,1524,TLV,1590,Y,0.0,320 737,1524.0,Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,768.0,1,E,Europe/Rome,Europe,1590.0,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135.0,2,E,Asia/Jerusalem,Asia
9563,OS,491,VIE,1613,TLV,1590,Y,0.0,321,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,1590.0,Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139832,34.88669968,135.0,2,E,Asia/Jerusalem,Asia
9617,LX,4559,GVA,1665,CAI,1128,Y,0.0,738,1665.0,Geneva Cointrin International Airport,Geneva,Switzerland,GVA,LSGG,46.23809814,6.108950138,1411.0,1,E,Europe/Paris,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9619,ET,2220,LCA,1197,CAI,1128,Y,0.0,E70,1197.0,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.87509918,33.62490082,8.0,2,E,Asia/Nicosia,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9623,MS,2143,ZRH,1678,CAI,1128,Y,0.0,333 343,1678.0,Zürich Airport,Zurich,Switzerland,ZRH,LSZH,47.464699,8.54917,1416.0,1,E,Europe/Zurich,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9627,MH,3378,BKK,3885,CAI,1128,Y,0.0,773,3885.0,Suvarnabhumi Airport,Bangkok,Thailand,BKK,VTBS,13.68109989,100.7470016,5.0,7,U,Asia/Bangkok,Asia,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9630,LH,3320,MUC,346,CAI,1128,Y,0.0,738,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9635,SN,1531,BRU,302,CAI,1128,Y,0.0,320,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9638,CA,751,CAN,3370,CAI,1128,Y,0.0,773,3370.0,Guangzhou Baiyun International Airport,Guangzhou,China,CAN,ZGGG,23.39240074,113.2990036,50.0,8,U,Asia/Shanghai,Asia,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9640,CA,751,PEK,3364,CAI,1128,Y,0.0,330,3364.0,Beijing Capital International Airport,Beijing,China,PEK,ZBAA,40.08010101,116.5849991,116.0,8,U,Asia/Shanghai,Asia,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9652,UA,5209,JFK,3797,CAI,1128,Y,0.0,773,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9676,OS,491,VIE,1613,CAI,1128,Y,0.0,319 738 E70,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9683,AI,218,BOM,2997,CAI,1128,Y,0.0,738,2997.0,Chhatrapati Shivaji International Airport,Mumbai,India,BOM,VABB,19.08869934,72.86789703,39.0,5.5,N,Asia/Calcutta,Asia,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9687,SK,4319,CPH,609,CAI,1128,Y,0.0,738,609.0,Copenhagen Kastrup Airport,Copenhagen,Denmark,CPH,EKCH,55.61790085,12.65600014,17.0,1,E,Europe/Copenhagen,Europe,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa
9831,KL,3090,TBS,3973,KBP,2939,Y,0.0,73G,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia,2939.0,Boryspil International Airport,Kiev,Ukraine,KBP,UKBB,50.34500122,30.8946991,427.0,2,E,Europe/Kiev,Europe
9922,AF,137,AMS,580,DOH,11051,Y,0.0,332,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,11051.0,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13.0,3,N,\N,Asia
9923,DL,2009,AMS,580,DOH,11051,Y,0.0,332,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,11051.0,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13.0,3,N,\N,Asia
9965,AC,330,FRA,340,DOH,11051,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,11051.0,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13.0,3,N,\N,Asia
9967,LX,4559,FRA,340,DOH,11051,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,11051.0,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13.0,3,N,\N,Asia
9969,UA,5209,FRA,340,DOH,11051,Y,0.0,333,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,11051.0,Hamad International Airport,Doha,Qatar,DOH,OTHH,25.273056,51.608056,13.0,3,N,\N,Asia
10082,S7,4329,DME,4029,AMM,2170,Y,0.0,320,4029.0,Domodedovo International Airport,Moscow,Russia,DME,UUDD,55.40879822,37.90629959,588.0,3,N,Europe/Moscow,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10087,AA,24,ORD,3830,AMM,2170,Y,0.0,340,3830.0,Chicago O'Hare International Airport,Chicago,United States,ORD,KORD,41.9786,-87.9048,672.0,-6,A,America/Chicago,North America,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10090,IB,2822,BCN,1218,AMM,2170,Y,0.0,320,1218.0,Barcelona International Airport,Barcelona,Spain,BCN,LEBL,41.2971,2.07846,12.0,1,E,Europe/Madrid,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10093,AA,24,YUL,146,AMM,2170,Y,0.0,330,146.0,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,CYUL,45.47060013,-73.74079895,118.0,-5,A,America/Toronto,North America,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10098,AB,214,MUC,346,AMM,2170,Y,0.0,319,346.0,Munich Airport,Munich,Germany,MUC,EDDM,48.353802,11.7861,1487.0,1,E,Europe/Berlin,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10100,AB,214,TXL,351,AMM,2170,Y,0.0,320 319,351.0,Berlin-Tegel Airport,Berlin,Germany,TXL,EDDT,52.5597,13.2877,122.0,1,E,Europe/Berlin,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10118,AA,24,JFK,3797,AMM,2170,Y,0.0,340 330,3797.0,John F Kennedy International Airport,New York,United States,JFK,KJFK,40.63980103,-73.77890015,13.0,-5,A,America/New_York,North America,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10128,IG,3463,FCO,1555,AMM,2170,Y,0.0,320,1555.0,Leonardo da VinciFiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,13.0,1,E,Europe/Rome,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10130,AB,214,FRA,340,AMM,2170,Y,0.0,319,340.0,Frankfurt am Main Airport,Frankfurt,Germany,FRA,EDDF,50.033333,8.570556,364.0,1,E,Europe/Berlin,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10135,IB,2822,MAD,1229,AMM,2170,Y,0.0,319 320,1229.0,Adolfo Suárez MadridBarajas Airport,Madrid,Spain,MAD,LEMD,40.471926,-3.56264,1998.0,1,E,Europe/Madrid,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10138,AB,214,VIE,1613,AMM,2170,Y,0.0,320 319,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10139,OS,491,VIE,1613,AMM,2170,Y,0.0,320 319,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,2170.0,Queen Alia International Airport,Amman,Jordan,AMM,OJAI,31.72260094,35.99319839,2395.0,2,E,Asia/Amman,Asia
10435,ET,2220,CAI,1128,LCA,1197,Y,0.0,E70,1128.0,Cairo International Airport,Cairo,Egypt,CAI,HECA,30.12190056,31.40559959,382.0,2,U,Africa/Cairo,Africa,1197.0,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.87509918,33.62490082,8.0,2,E,Asia/Nicosia,Europe
10487,CY,1942,AUH,2179,LCA,1197,Y,0.0,320,2179.0,Abu Dhabi International Airport,Abu Dhabi,United Arab Emirates,AUH,OMAA,24.43300056,54.65110016,88.0,4,U,Asia/Dubai,Asia,1197.0,Larnaca International Airport,Larnaca,Cyprus,LCA,LCLK,34.87509918,33.62490082,8.0,2,E,Asia/Nicosia,Europe
10581,TP,4869,DXB,2188,LIS,1638,Y,0.0,77W,2188.0,Dubai International Airport,Dubai,United Arab Emirates,DXB,OMDB,25.25279999,55.36439896,62.0,4,U,Asia/Dubai,Asia,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10583,UA,5209,MIA,3576,LIS,1638,Y,0.0,332 343,3576.0,Miami International Airport,Miami,United States,MIA,KMIA,25.79319954,-80.29060364,8.0,-5,A,America/New_York,North America,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10588,TP,4869,ALG,210,LIS,1638,Y,0.0,100 ER4,210.0,Houari Boumediene Airport,Algier,Algeria,ALG,DAAG,36.69100189,3.215409994,82.0,1,N,Africa/Algiers,Africa,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10658,TP,4869,BOS,3448,LIS,1638,Y,0.0,313,3448.0,General Edward Lawrence Logan International Airport,Boston,United States,BOS,KBOS,42.36429977,-71.00520325,20.0,-5,A,America/New_York,North America,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10666,US,5265,EWR,3494,LIS,1638,Y,0.0,343 332,3494.0,Newark Liberty International Airport,Newark,United States,EWR,KEWR,40.69250107,-74.16870117,18.0,-5,A,America/New_York,North America,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10668,TP,4869,YYZ,193,LIS,1638,Y,0.0,313,193.0,Lester B. Pearson International Airport,Toronto,Canada,YYZ,CYYZ,43.67720032,-79.63059998,569.0,-5,A,America/Toronto,North America,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10674,TP,4869,PHL,3752,LIS,1638,Y,0.0,752,3752.0,Philadelphia International Airport,Philadelphia,United States,PHL,KPHL,39.87189865,-75.2410965,36.0,-5,A,America/New_York,North America,1638.0,Humberto Delgado Airport (Lisbon Portela Airport),Lisbon,Portugal,LIS,LPPT,38.7813,-9.13592,374.0,0,E,Europe/Lisbon,Europe
10913,KL,3090,AMS,580,TBS,3973,Y,0.0,737,580.0,Amsterdam Airport Schiphol,Amsterdam,Netherlands,AMS,EHAM,52.308601,4.76389,-11.0,1,E,Europe/Amsterdam,Europe,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia
10924,AF,137,CDG,1382,TBS,3973,Y,0.0,735,1382.0,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,392.0,1,E,Europe/Paris,Europe,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia
10927,OS,491,VIE,1613,TBS,3973,Y,0.0,735,1613.0,Vienna International Airport,Vienna,Austria,VIE,LOWW,48.11029816,16.56970024,600.0,1,E,Europe/Vienna,Europe,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia
10934,KL,3090,KBP,2939,TBS,3973,Y,0.0,73G,2939.0,Boryspil International Airport,Kiev,Ukraine,KBP,UKBB,50.34500122,30.8946991,427.0,2,E,Europe/Kiev,Europe,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia
10942,Z6,16120,DNK,2941,TBS,3973,Y,0.0,ER4,2941.0,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,DNK,UKDD,48.35720062,35.1006012,481.0,2,E,Europe/Kiev,Europe,3973.0,Tbilisi International Airport,Tbilisi,Georgia,TBS,UGTB,41.6692009,44.95470047,1624.0,4,N,Asia/Tbilisi,Asia
11040,IB,2822,CMN,1074,VLC,1246,Y,0.0,AT7,1074.0,Mohammed V International Airport,Casablanca,Morocco,CMN,GMMN,33.36750031,-7.589970112,656.0,0,N,Africa/Casablanca,Africa,1246.0,Valencia Airport,Valencia,Spain,VLC,LEVC,39.4893,-0.481625,240.0,1,E,Europe/Madrid,Europe
11190,LH,3320,ABJ,253,BRU,302,Y,0.0,332,253.0,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209,-3.926290035,21.0,0,N,Africa/Abidjan,Africa,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe
11192,UA,5209,ABJ,253,BRU,302,Y,0.0,332,253.0,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,DIAP,5.261390209,-3.926290035,21.0,0,N,Africa/Abidjan,Africa,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe
11193,AC,330,DKR,1084,BRU,302,Y,0.0,333,1084.0,Léopold Sédar Senghor International Airport,Dakar,Senegal,DKR,GOOY,14.73970032,-17.49020004,85.0,0,N,Africa/Dakar,Africa,302.0,Brussels Airport,Brussels,Belgium,BRU,EBBR,50.90140152,4.48443985,184.0,1,E,Europe/Brussels,Europe
